id,doc_id,text,p_hate,label
159,he_18_48,"IV
Hessischer Landtag · 18.Wahlperiode · 48. Sitzung · 22. Juni 2010
Im Präsidium:
Vizepräsident Frank Lortz
Vizepräsident Lothar Quanz
Vizepräsident Heinrich Heidel 
Vizepräsidentin Sarah Sorge
Auf der Regierungsbank:
Ministerpräsident Roland Koch
Minister der Justiz, für Integration und Europa Jörg-Uwe Hahn
Minister und Chef der Staatskanzlei Stefan Grüttner
Minister für Bundesangelegenheiten und Bevollmächtigter des Landes Hessen 
beim Bund Michael Boddenberg
Minister des Innern und für Sport Volker Bouffier
Minister der Finanzen Karlheinz Weimar
Minister für Wirtschaft,Verkehr und Landesentwicklung Dieter Posch
Ministerin für Umwelt, Energie, Landwirtschaft und Verbraucherschutz Silke Lautenschläger
Minister für Arbeit, Familie und Gesundheit Jürgen Banzer
Kultusministerin Dorothea Henzler
Ministerin für Wissenschaft und Kunst Eva Kühne-Hörmann
Staatssekretär Dirk Metz
Staatssekretär Dr. Rudolf Kriszeleit
Staatssekretärin Nicola Beer
Staatssekretär Boris Rhein
Staatssekretär Horst Westerfeld
Staatssekretär Dr.Thomas Schäfer
Staatssekretär Steffen Saebisch
Staatssekretär Mark Weinmeister
MinR Wolfgang Heimer
Staatssekretär Gerd Krämer
Abwesende Abgeordnete:
Dr. Norbert Herr
Marg",0.0440106019377708,NON_HATE
160,he_18_148,"Frage 945 .............................................................10633
Gerhard Merz ........................................... 10633, 10633,
 
Minister Stefan Grüttner ........................... 10633, 10633,
 
Frage 946 ............................................................10634
Kai Klose .................................................. 10634, 10634
Minister Stefan Grüttner ........................... 10634, 10634
Frage 947 ............................................................10634
Lothar Quanz ........................................................ 10634
Frage 948 ............................................................10634
Ernst-Ewald Roth ..................................... 10634, 10635
Minister Jörg-Uwe Hahn .......................... 10634, 10635
Frage 949 ............................................................10635
Hermann Schaus ....................................... 10635, 10635,
 
Minister Boris Rhein ................................ 10635, 10635,
10636, 10636, 10636
Mathias Wagner (Taunus) .................................... 10636
Jürgen Frömmrich ................................................ 10636
Frage 950 ......................",0.5812157392501831,NON_HATE
161,he_18_127,"Frage 797 ...............................................................8904
Ismail Tipi .............................................................. 8904
Minister Stefan Grüttner ............................... 8904, 8905
Kordula Schulz-Asche ............................................ 8905
Frage 798 ..............................................................8905
Heike Hofmann ...................................................... 8905
Minister Boris Rhein .............................................. 8905
Frage 799 ..............................................................8905
Claudia Ravensburg ............................................... 8905
Minister Stefan Grüttner ......................................... 8905
Frage 800 ..............................................................8906
Dr. Rolf Müller (Gelnhausen) ...................... 8906, 8906
Minister Boris Rhein .................................... 8906, 8906,
8906, 8906
Günter Rudolph ...................................................... 8906
Hermann Schaus ..................................................... 8906
Frage 801 ..............................................................8907
Marjana Sch",0.6195518374443054,NON_HATE
162,he_18_68,"Amtliche Mitteilungen . . . . . . . . . . . . . . . . . . . . . . . 4673
Entgegengenommen . . . . . . . . . . . . . . . . . . . . . . . . . . 4673
Vizepräsident Lothar Quanz . . . . . . . . . . . . . . . . . . 4673
Vizepräsidentin Sarah Sorge . . . . . . . . . . . . . . . . . . 4673
47. Entschließungsantrag der Fraktionen der CDU
und der FDP betreffend Land stärkt Kommunen in
Hessen – Entwicklung weiter aufwärtsgerichtet
– Drucks. 18/3767 – . . . . . . . . . . . . . . . . . . . . . . . . . . 4673
Angenommen . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 4688
41. Antrag der Fraktion der SPD betreffend kommu-
nal ist nicht egal – Schluss mit der „Kommunal-
feindlichkeit“ dieser Landesregierung
– Drucks. 18/3758 – . . . . . . . . . . . . . . . . . . . . . . . . . . 4673
Dem Haushaltsausschuss überwiesen . . . . . . . . . . . 4688
77. Dringlicher Antrag der Fraktion BÜNDNIS 90/
DIE GRÜNEN betreffend verlässliche Finanzaus-
stattung der Kommunen durch grundlegende KFA-
Reform
– Drucks. 18/3804 – . . . . . . . . . . . . . . . . . . . . . . . . . . 4673
Dem Haushaltsausschuss überwiesen . . . . . . . . . . . 4688
Günter Schork . . . . . . . . . . . . . . . . . . . . . . . .",0.2560816705226898,NON_HATE
163,he_18_117,"die Hinweise von beiden Seiten nicht sehr hilfreich sind.
Meine Damen und Herren von der CDU und der FDP, es
ist wenig hilfreich, wenn Sie in dem Zusammenhang in
den letzten Wochen erklären, dass in Hessen alles gut sei
und dass hier keine Fehler passiert seien. Das ist schlicht
falsch.
(Beifall bei der SPD und dem BÜNDNIS 90/DIE
GRÜNEN)
Aber die andere Seite, die als Reaktion darauf sagt: „Wir
wollen den Verfassungsschutz abschaffen“, ist ebenso we-
nig hilfreich und genauso falsch.
(Beifall bei der SPD und bei Abgeordneten des
BÜNDNISSES 90/DIE GRÜNEN)
Wir haben in Hessen im Jahr 2006 leider einen eigenen
Mordfall in Kassel zu vermelden. Deshalb ist es völlig ab-
surd – das muss man wirklich einmal sagen –, zu behaup-
ten, hier sei alles gut gelaufen. In der gesamten Bundesre-
publik werden Fehler von denjenigen eingestanden, die
Verantwortung tragen. Ich meine, dass man das auch in
Hessen erwarten kann. Meine Damen und Herren, das zu
negieren ist völlig absurd.
(Beifall bei der SPD und dem BÜNDNIS 90/DIE
GRÜNEN)
Meine Damen und Herren von der Linkspartei, es ist aber
auch völlig absurd, den Verfassungsschutz auflösen zu
wollen, und im Übrigen rechtlich unzulässig. Dazu haben
wir",0.0135738849639892,NON_HATE
164,he_18_2,"Amtliche Mitteilungen . . . . . . . . . . . . . . .
 
Entgegengenommen . . . . . . . . . . . . . . . . .
 
Präsident Norbert Kartmann . . . . . . . . . . . .
 
Günter Rudolph . . . . . . . . . . . . . . . . . . .
 
1. Regierungserklärung des Ministerpräsidenten be-
treffend „Aufbruch in der Krise – Hessen startet in 
das nächste Jahrzehnt“ . . . . . . . . . . . . . . .
 
Entgegengenommen und besprochen . . . . . . . .
 
Ministerpräsident Roland Koch . . . . . . . . . .
 
Thorsten Schäfer-Gümbel . . . . . . . . . . . . . .
 
Florian Rentsch . . . . . . . . . . . . . . . . . . .
 
Tarek Al-Wazir . . . . . . . . . . . . . . . . . . . .
 
Janine Wissler . . . . . . . . . . . . . . . . . . . .
 
Dr. Christean Wagner . . . . . . . . . . . . . . . .
 
Willi van Ooyen . . . . . . . . . . . . . . . . . . .
 
Vizepräsident Frank Lortz . . . . . . . . . . . . .
 
12. Dringlicher Entschließungsantrag der Fraktionen
der CDU und der FDP betreffend Räumung des
rechtswidrigen Hüttendorfs im Kelsterbacher Wald
– Drucks. 18/50 – . . . . . . . . . . . . . . . . . . .
 
Angenommen . . . . . . . . . . . . . . . . . . . .
 
Vizepräsidentin Sarah Sorge . . . . . . . . . . . . 75, 77
Axel Wintermeyer . . ",0.6044906973838806,NON_HATE
165,he_19_145,"Marjana Schott ...................................................... 10496
Dirk Landau .......................................................... 10498
Wiebke Knell ........................................................ 10500
Angelika Löber ..................................................... 10501
Ministerin Priska Hinz .......................................... 10502
René Rock ................................................ 10504, 10506
Minister Tarek Al-Wazir ...................................... 10505
7. Zweite Lesung des Gesetzentwurfs der Frak-
tion der FDP für ein Drittes Gesetz zur Än-
derung des Hessischen Kinder- und Jugend-
hilfegesetzbuches (HKJGB)
– Drucks. 19/6398 zu Drucks. 19/5959 – ...........10506
In zweiter Lesung abgelehnt .................................10511
Änderungsantrag der Fraktion der FDP
– Drucks. 19/6497 – .............................................10506
Abgelehnt ..............................................................10511
Gerhard Merz ........................................... 10506, 10508
René Rock ............................................................ 10507
Claudia Ravensburg ............................................. 1050",0.6378366351127625,NON_HATE
166,he_19_113,"bietskörperschaften im Wege der Rechtsverordnung zu
entwerfen.
Mit Art. 3 des vorliegenden Gesetzes soll eine Vorschrift
des Landesaufnahmegesetzes entfallen, die systematisch
nicht mehr in dieses Gesetz passt. Der Regelungsbereich
der umA soll vom Regelungsbereich der erwachsenden
Asylsuchenden und der Flüchtlinge getrennt werden. Die
Regelungstiefe hat sich in den letzten Jahren verändert.
Dies sollte auch darin zum Ausdruck kommen, dass wir
die Rechtsbereiche voneinander trennen.
Es handelt sich bei der zu streichenden Regelung zwar um
eine Kostenvorschrift, doch führt die Streichung nicht zur
Einstellung der Leistungen an die Gebietskörperschaften.
Diese werden in Zukunft, dem Charakter als freiwillige
Leistung des Landes entsprechend, in einem Förderlass,
verbunden mit einem Haushaltstitel, gewährt. Es geht hier
also nicht um den Wegfall einer Leistung.
Grundsätzlich erstattet das Land den Kommunen die Fall-
kosten für die Gewährung der Jugendhilfe nach der Einrei-
se, also für die vorläufige Inobhutnahme, die Inobhutnah-
me und die Anschlussversorgung. Außerdem unterstützt
das Land die Jugendämter durch die Finanzierung der Per-
sonalkosten für die Bereiche Sozialdienst und A",0.2061899602413177,NON_HATE
167,he_18_5,"Amtliche Mitteilungen 
. . . . . . . . . . . . . . .
 
Entgegengenommen 
. . . . . . . . . . . . . . . . .
 
Vizepräsident Frank Lortz . . . . . . . . . . . . .
 
23. Antrag der Fraktion der SPD betreffend eine Ak-
tuelle Stunde (Una bhängigkeit des Rundfunks si-
chern – Hände weg vom ZDF, Herr Koch)
– Drucks. 18/108 – . . . . . . . . . . . . . . . . . .
 
Abgehalten 
. . . . . . . . . . . . . . . . . . . . . .
 
Thorsten Schäfer-Gümbel . . . . . . . . . . . . . .
 
Dr. Ulrich Wilken . . . . . . . . . . . . . . . . . .
 
Karin Wolff . . . . . . . . . . . . . . . . . . . . . .
 
Tarek Al-Wazir . . . . . . . . . . . . . . . . . . . .
 
Wolfgang Greilich . . . . . . . . . . . . . . . . . .
 
Ministerpräsident Roland Koch . . . . . . . . . .
 
Günter Rudolph . . . . . . . . . . . . . . . . . . .
 
Axel Wintermeyer . . . . . . . . . . . . . . . . . .
 
Vizepräsident Frank Lortz . . . . . . . . . . . . .
 
24. Antrag der Fraktion der FDP betreffend eine Ak-
tuelle Stunde (Neuordnung der Finanzmärkte –
Vernunft statt Populismus)
– Drucks. 18/109 – . . . . . . . . . . . . . . . . . .
 
Abgehalten 
. . . . . . . . . . . . . . . . . . . . . .
 
Fritz-Wilhelm Krüger . . . . . . . . . . . . . ",0.3655810356140136,NON_HATE
168,he_17_4,"Seite
Seite
9. Dringlicher Antrag der Fraktionen der CDU und
der FDP betreffend Überprüfung der hessischen
Landtagsabgeordneten durch die Bundesbeauf-
tragte für die Unterlagen des Staatssicherheitsdien-
stes der ehemaligen Deutschen Demokratischen
Republik (BStU)
– Drucks. 17/29 – . . . . . . . . . . . . . . . . . . .
 
Angenommen 
. . . . . . . . . . . . . . . . . . . .
 
10. Dringlicher Antrag der Fraktionen der SPD,
BÜNDNIS 90/DIE GRÜNEN und DIE LINKE
betreffend Überprüfung der hessischen Landtags-
abgeordneten durch die Bundesbeauftragte für die
Unterlagen des Staatssicherheitsdienstes der ehe-
maligen Deutschen Demokratischen Republik
(BStU)
– Drucks. 17/33 – . . . . . . . . . . . . . . . . . . .
 
Für erledigt erklärt . . . . . . . . . . . . . . . . . .
 
Frank Gotthardt . . . . . . . . . . . . . . . . . . .
 
Mathias Wagner (Taunus) . . . . . . . . . . . . 197, 205
Dr. Judith Pauly-Bender . . . . . . . . . . . . . .
 
Florian Rentsch . . . . . . . . . . . . . . . . . . 199, 206
Willi van Ooyen . . . . . . . . . . . . . . . . . . 200, 206
Minister Volker Bouffier . . . . . . . . . . . . . .
 
Tarek Al-Wazir . . . . . . . . . . . . . . . . . . . .
 
Norbert Schmitt . . . . . ",0.2870285212993622,NON_HATE
169,he_19_2,"Meine Damen und Herren, diese große Aufgabe fordert
uns alle. Deshalb rufe ich auch hier alle Fraktionen des
Landtags auf: Arbeiten Sie an diesem ehrgeizigen Ziel der
Energiewende mit; denn konstruktive Mitarbeit wie beim
Hessischen Energiegipfel hat gezeigt, dass wir gemeinsam
zu Ergebnissen kommen können, die die Bürgerinnen und
Bürger honorieren und die uns auch insgesamt weiterbrin-
gen.
(Beifall bei der CDU und dem BÜNDNIS 90/DIE
GRÜNEN)
Diese Landesregierung denkt in Generationen, ohne dabei
aktuelles Handeln zu vernachlässigen. Aber sauberes Was-
ser, eine vielfältige Pflanzen- und Tierwelt – das soll unse-
re Heimat auch zukünftig ausmachen. Wir werden das hes-
sische Klimaschutzkonzept weiterentwickeln und neue Ak-
zente setzen, um unseren Beitrag zu einem globalen Schutz
unserer natürlichen Lebensgrundlagen zu leisten. Auch die
neue Landesregierung wird die hessische Nachhaltigkeits-
strategie zielgerichtet fortschreiben. Wir wollen in Zukunft
einen engagierten Wettbewerb um die besten Ideen für
noch mehr nachhaltige Entwicklung in Hessen.
Grundsätzlich muss gelten: Hessen ist ein Industrie-, ein
Handels-, ein Handwerks- und Dienstleistungsstandort,
aber auch ein Land mit",0.0182784888893365,NON_HATE
